station_id,"latitude (degree)","longitude (degree)",constituent_number,name,"amplitude (meters)","phase (degrees in GMT)","speed (degrees/hour)"
8720012,30.7167,-81.3017,3,N2,0.189,353.7,28.4397295
8720012,30.7167,-81.3017,4,K1,0.103,192.8,15.0410686
8720012,30.7167,-81.3017,5,M4,0.010,354.5,57.9682084
8720012,30.7167,-81.3017,6,O1,0.076,205.4,13.9430356
8720012,30.7167,-81.3017,7,M6,0.004,138.1,86.9523127
8720012,30.7167,-81.3017,8,MK3,0.004,86.1,44.0251729
8720012,30.7167,-81.3017,9,S4,0.005,293.7,60.0000000
8720012,30.7167,-81.3017,10,MN4,0.005,310.8,57.4238337
8720012,30.7167,-81.3017,11,NU2,0.038,1.3,28.5125831
8720012,30.7167,-81.3017,12,S6,0.001,283.6,90.0000000
8720012,30.7167,-81.3017,13,MU2,0.026,4.2,27.9682084
8720012,30.7167,-81.3017,14,2N2,0.020,339.8,27.8953548
8720012,30.7167,-81.3017,15,OO1,0.009,207.4,16.1391017
8720012,30.7167,-81.3017,16,LAM2,0.010,24.0,29.4556253
8720012,30.7167,-81.3017,17,S1,0.014,156.3,15.0000000
8720012,30.7167,-81.3017,18,M1,0.003,216.1,14.4966939
8720012,30.7167,-81.3017,19,J1,0.005,199.5,15.5854433
8720012,30.7167,-81.3017,20,MM,0.000,0.0,0.5443747
8720012,30.7167,-81.3017,21,SSA,0.070,54.7,0.0821373
8720012,30.7167,-81.3017,22,SA,0.086,119.6,0.0410686
8720012,30.7167,-81.3017,23,MSF,0.000,0.0,1.0158958
8720012,30.7167,-81.3017,24,MF,0.000,0.0,1.0980331
8720012,30.7167,-81.3017,25,RHO,0.005,264.9,13.4715145
8720012,30.7167,-81.3017,26,Q1,0.016,193.4,13.3986609
8720012,30.7167,-81.3017,27,T2,0.015,23.5,29.9589333
8720012,30.7167,-81.3017,28,R2,0.008,257.6,30.0410667
8720012,30.7167,-81.3017,29,2Q1,0.001,155.3,12.8542862
8720012,30.7167,-81.3017,30,P1,0.036,190.3,14.9589314
8720012,30.7167,-81.3017,31,2SM2,0.007,31.8,31.0158958
8720012,30.7167,-81.3017,32,M3,0.012,154.1,43.4761563
8720012,30.7167,-81.3017,33,L2,0.017,45.2,29.5284789
8720012,30.7167,-81.3017,34,2MK3,0.009,157.3,42.9271398
8720012,30.7167,-81.3017,35,K2,0.032,41.6,30.0821373
8720012,30.7167,-81.3017,36,M8,0.001,353.1,115.9364166
8720012,30.7167,-81.3017,37,MS4,0.004,123.2,58.9841042
8720023,30.6833,-81.5333,1,M2,0.910,41.0,28.9841042
8720023,30.6833,-81.5333,2,S2,0.141,75.6,30.0000000
8720023,30.6833,-81.5333,3,N2,0.182,38.0,28.4397295
8720023,30.6833,-81.5333,4,K1,0.105,208.7,15.0410686
8720023,30.6833,-81.5333,5,M4,0.048,218.4,57.9682084
8720023,30.6833,-81.5333,6,O1,0.087,225.0,13.9430356
8720023,30.6833,-81.5333,7,M6,0.007,149.1,86.9523127
8720023,30.6833,-81.5333,8,MK3,0.000,0.0,44.0251729
8720023,30.6833,-81.5333,9,S4,0.011,27.6,60.0000000
8720023,30.6833,-81.5333,10,MN4,0.000,0.0,57.4238337
8720023,30.6833,-81.5333,11,NU2,0.035,38.4,28.5125831
8720023,30.6833,-81.5333,12,S6,0.002,304.9,90.0000000
8720023,30.6833,-81.5333,13,MU2,0.022,202.9,27.9682084
8720023,30.6833,-81.5333,14,2N2,0.024,34.8,27.8953548
8720023,30.6833,-81.5333,15,OO1,0.003,196.7,16.1391017
8720023,30.6833,-81.5333,16,LAM2,0.006,57.3,29.4556253
8720023,30.6833,-81.5333,17,S1,0.000,0.0,15.0000000
8720023,30.6833,-81.5333,18,M1,0.006,217.8,14.4966939
8720023,30.6833,-81.5333,19,J1,0.006,203.7,15.5854433
8720023,30.6833,-81.5333,20,MM,0.000,0.0,0.5443747
8720023,30.6833,-81.5333,21,SSA,0.070,54.7,0.0821373
8720023,30.6833,-81.5333,22,SA,0.086,196.6,0.0410686
8720023,30.6833,-81.5333,23,MSF,0.000,0.0,1.0158958
8720023,30.6833,-81.5333,24,MF,0.000,0.0,1.0980331
8720023,30.6833,-81.5333,25,RHO,0.003,231.2,13.4715145
8720023,30.6833,-81.5333,26,Q1,0.017,232.2,13.3986609
8720023,30.6833,-81.5333,27,T2,0.008,74.2,29.9589333
8720023,30.6833,-81.5333,28,R2,0.001,77.0,30.0410667
8720023,30.6833,-81.5333,29,2Q1,0.002,239.3,12.8542862
8720023,30.6833,-81.5333,30,P1,0.035,209.9,14.9589314
8720023,30.6833,-81.5333,31,2SM2,0.000,0.0,31.0158958
8720023,30.6833,-81.5333,32,M3,0.000,0.0,43.4761563
8720023,30.6833,-81.5333,33,L2,0.025,44.4,29.5284789
8720023,30.6833,-81.5333,34,2MK3,0.000,0.0,42.9271398
8720023,30.6833,-81.5333,35,K2,0.038,78.4,30.0821373
8720023,30.6833,-81.5333,36,M8,0.008,320.4,115.9364166
8720023,30.6833,-81.5333,37,MS4,0.000,0.0,58.9841042
8720030,30.6714,-81.4658,1,M2,0.898,32.9,28.9841042
8720030,30.6714,-81.4658,2,S2,0.136,61.2,30.0000000
8720030,30.6714,-81.4658,3,N2,0.197,14.7,28.4397295
8720030,30.6714,-81.4658,4,K1,0.106,208.0,15.0410686
8720030,30.6714,-81.4658,5,M4,0.030,193.6,57.9682084
8720030,30.6714,-81.4658,6,O1,0.078,215.9,13.9430356
8720030,30.6714,-81.4658,7,M6,0.006,124.7,86.9523127
8720030,30.6714,-81.4658,8,MK3,0.013,28.3,44.0251729
8720030,30.6714,-81.4658,9,S4,0.006,339.7,60.0000000
8720030,30.6714,-81.4658,10,MN4,0.016,192.9,57.4238337
8720030,30.6714,-81.4658,11,NU2,0.038,11.7,28.5125831
8720030,30.6714,-81.4658,12,S6,0.000,0.0,90.0000000
8720030,30.6714,-81.4658,13,MU2,0.026,69.4,27.9682084
8720030,30.6714,-81.4658,14,2N2,0.026,350.6,27.8953548
8720030,30.6714,-81.4658,15,OO1,0.005,208.9,16.1391017
8720030,30.6714,-81.4658,16,LAM2,0.014,10.2,29.4556253
8720030,30.6714,-81.4658,17,S1,0.015,177.5,15.0000000
8720030,30.6714,-81.4658,18,M1,0.004,261.7,14.4966939
8720030,30.6714,-81.4658,19,J1,0.005,245.1,15.5854433
8720030,30.6714,-81.4658,20,MM,0.000,0.0,0.5443747
8720030,30.6714,-81.4658,21,SSA,0.070,54.7,0.0821373
8720030,30.6714,-81.4658,22,SA,0.086,196.6,0.0410686
8720030,30.6714,-81.4658,23,MSF,0.000,0.0,1.0158958
8720030,30.6714,-81.4658,24,MF,0.000,0.0,1.0980331
8720030,30.6714,-81.4658,25,RHO,0.003,234.4,13.4715145
8720030,30.6714,-81.4658,26,Q1,0.016,210.0,13.3986609
8720030,30.6714,-81.4658,27,T2,0.015,49.4,29.9589333
8720030,30.6714,-81.4658,28,R2,0.010,290.4,30.0410667
8720030,30.6714,-81.4658,29,2Q1,0.002,223.6,12.8542862
8720030,30.6714,-81.4658,30,P1,0.037,206.4,14.9589314
8720030,30.6714,-81.4658,31,2SM2,0.004,99.1,31.0158958
8720030,30.6714,-81.4658,32,M3,0.010,171.9,43.4761563
8720030,30.6714,-81.4658,33,L2,0.040,37.8,29.5284789
8720030,30.6714,-81.4658,34,2MK3,0.005,46.2,42.9271398
8720030,30.6714,-81.4658,35,K2,0.030,67.3,30.0821373
8720030,30.6714,-81.4658,36,M8,0.004,288.2,115.9364166
8720030,30.6714,-81.4658,37,MS4,0.016,223.4,58.9841042
8720051,30.6433,-81.5233,1,M2,0.889,43.4,28.9841042
8720051,30.6433,-81.5233,2,S2,0.137,73.5,30.0000000
8720051,30.6433,-81.5233,3,N2,0.187,33.9,28.4397295
8720051,30.6433,-81.5233,4,K1,0.113,225.9,15.0410686
8720051,30.6433,-81.5233,5,M4,0.047,230.8,57.9682084
8720051,30.6433,-81.5233,6,O1,0.071,215.8,13.9430356
8720051,30.6433,-81.5233,7,M6,0.010,92.0,86.9523127
8720051,30.6433,-81.5233,9,S4,0.009,356.7,60.0000000
8720051,30.6433,-81.5233,11,NU2,0.036,35.2,28.5125831
8720051,30.6433,-81.5233,12,S6,0.002,146.8,90.0000000
8720051,30.6433,-81.5233,13,MU2,0.021,210.1,27.9682084
8720051,30.6433,-81.5233,14,2N2,0.025,24.4,27.8953548
8720051,30.6433,-81.5233,15,OO1,0.003,235.8,16.1391017
8720051,30.6433,-81.5233,16,LAM2,0.006,57.4,29.4556253
8720051,30.6433,-81.5233,18,M1,0.005,220.8,14.4966939
8720051,30.6433,-81.5233,19,J1,0.006,230.7,15.5854433
8720051,30.6433,-81.5233,21,SSA,0.070,54.7,0.0821373
8720051,30.6433,-81.5233,22,SA,0.086,196.6,0.0410686
8720051,30.6433,-81.5233,25,RHO,0.003,211.5,13.4715145
8720051,30.6433,-81.5233,26,Q1,0.014,210.9,13.3986609
8720051,30.6433,-81.5233,27,T2,0.008,72.3,29.9589333
8720051,30.6433,-81.5233,28,R2,0.001,74.7,30.0410667
8720051,30.6433,-81.5233,29,2Q1,0.002,205.9,12.8542862
8720051,30.6433,-81.5233,30,P1,0.037,225.1,14.9589314
8720051,30.6433,-81.5233,33,L2,0.025,52.8,29.5284789
8720051,30.6433,-81.5233,35,K2,0.037,75.9,30.0821373
8720051,30.6433,-81.5233,36,M8,0.010,297.5,115.9364166
8720059,30.6300,-81.5767,1,M2,0.306,157.5,28.9841042
8720059,30.6300,-81.5767,2,S2,0.010,221.7,30.0000000
8720059,30.6300,-81.5767,3,N2,0.072,168.2,28.4397295
8720059,30.6300,-81.5767,4,K1,0.079,312.6,15.0410686
8720059,30.6300,-81.5767,5,M4,0.049,145.1,57.9682084
8720059,30.6300,-81.5767,6,O1,0.052,322.0,13.9430356
8720059,30.6300,-81.5767,7,M6,0.012,134.7,86.9523127
8720059,30.6300,-81.5767,8,MK3,0.000,0.0,44.0251729
8720059,30.6300,-81.5767,9,S4,0.005,155.9,60.0000000
8720059,30.6300,-81.5767,10,MN4,0.000,0.0,57.4238337
8720059,30.6300,-81.5767,11,NU2,0.014,166.7,28.5125831
8720059,30.6300,-81.5767,12,S6,0.002,190.2,90.0000000
8720059,30.6300,-81.5767,13,MU2,0.007,290.0,27.9682084
8720059,30.6300,-81.5767,14,2N2,0.010,178.9,27.8953548
8720059,30.6300,-81.5767,15,OO1,0.002,303.2,16.1391017
8720059,30.6300,-81.5767,16,LAM2,0.002,187.3,29.4556253
8720059,30.6300,-81.5767,17,S1,0.000,0.0,15.0000000
8720059,30.6300,-81.5767,18,M1,0.004,317.3,14.4966939
8720059,30.6300,-81.5767,19,J1,0.004,307.9,15.5854433
8720059,30.6300,-81.5767,20,MM,0.000,0.0,0.5443747
8720059,30.6300,-81.5767,21,SSA,0.000,0.0,0.0821373
8720059,30.6300,-81.5767,22,SA,0.000,0.0,0.0410686
8720059,30.6300,-81.5767,23,MSF,0.000,0.0,1.0158958
8720059,30.6300,-81.5767,24,MF,0.000,0.0,1.0980331
8720059,30.6300,-81.5767,25,RHO,0.002,326.1,13.4715145
8720059,30.6300,-81.5767,26,Q1,0.010,326.7,13.3986609
8720059,30.6300,-81.5767,27,T2,0.001,219.2,29.9589333
8720059,30.6300,-81.5767,28,R2,0.000,224.3,30.0410667
8720059,30.6300,-81.5767,29,2Q1,0.001,331.4,12.8542862
8720059,30.6300,-81.5767,30,P1,0.026,313.3,14.9589314
8720059,30.6300,-81.5767,31,2SM2,0.000,0.0,31.0158958
8720059,30.6300,-81.5767,32,M3,0.000,0.0,43.4761563
8720059,30.6300,-81.5767,33,L2,0.009,146.7,29.5284789
8720059,30.6300,-81.5767,34,2MK3,0.000,0.0,42.9271398
8720059,30.6300,-81.5767,35,K2,0.003,226.9,30.0821373
8720059,30.6300,-81.5767,36,M8,0.004,102.2,115.9364166
8720059,30.6300,-81.5767,37,MS4,0.000,0.0,58.9841042
8720098,30.5683,-81.5150,1,M2,0.661,51.9,28.9841042
8720098,30.5683,-81.5150,2,S2,0.069,86.6,30.0000000
8720098,30.5683,-81.5150,3,N2,0.117,40.3,28.4397295
8720098,30.5683,-81.5150,4,K1,0.103,231.2,15.0410686
8720098,30.5683,-81.5150,5,M4,0.047,355.0,57.9682084
8720098,30.5683,-81.5150,6,O1,0.110,229.2,13.9430356
8720098,30.5683,-81.5150,7,M6,0.017,184.1,86.9523127
8720098,30.5683,-81.5150,8,MK3,0.000,0.0,44.0251729
8720098,30.5683,-81.5150,9,S4,0.003,231.1,60.0000000
8720098,30.5683,-81.5150,10,MN4,0.000,0.0,57.4238337
8720098,30.5683,-81.5150,11,NU2,0.023,41.8,28.5125831
8720098,30.5683,-81.5150,12,S6,0.001,32.9,90.0000000
8720098,30.5683,-81.5150,13,MU2,0.016,17.2,27.9682084
8720098,30.5683,-81.5150,14,2N2,0.016,28.6,27.8953548
8720098,30.5683,-81.5150,15,OO1,0.005,233.1,16.1391017
8720098,30.5683,-81.5150,16,LAM2,0.005,68.0,29.4556253
8720098,30.5683,-81.5150,17,S1,0.000,0.0,15.0000000
8720098,30.5683,-81.5150,18,M1,0.008,230.2,14.4966939
8720098,30.5683,-81.5150,19,J1,0.009,232.1,15.5854433
8720098,30.5683,-81.5150,20,MM,0.000,0.0,0.5443747
8720098,30.5683,-81.5150,21,SSA,0.000,0.0,0.0821373
8720098,30.5683,-81.5150,22,SA,0.000,0.0,0.0410686
8720098,30.5683,-81.5150,23,MSF,0.000,0.0,1.0158958
8720098,30.5683,-81.5150,24,MF,0.000,0.0,1.0980331
8720098,30.5683,-81.5150,25,RHO,0.004,228.4,13.4715145
8720098,30.5683,-81.5150,26,Q1,0.021,228.2,13.3986609
8720098,30.5683,-81.5150,27,T2,0.004,85.2,29.9589333
8720098,30.5683,-81.5150,28,R2,0.001,88.0,30.0410667
8720098,30.5683,-81.5150,29,2Q1,0.003,227.3,12.8542862
8720098,30.5683,-81.5150,30,P1,0.034,231.0,14.9589314
8720098,30.5683,-81.5150,31,2SM2,0.000,0.0,31.0158958
8720098,30.5683,-81.5150,32,M3,0.000,0.0,43.4761563
8720098,30.5683,-81.5150,33,L2,0.019,63.5,29.5284789
8720098,30.5683,-81.5150,34,2MK3,0.000,0.0,42.9271398
8720098,30.5683,-81.5150,35,K2,0.019,89.4,30.0821373
8720098,30.5683,-81.5150,36,M8,0.004,133.9,115.9364166
8720098,30.5683,-81.5150,37,MS4,0.000,0.0,58.9841042
8720145,30.5017,-81.5417,1,M2,0.637,75.9,28.9841042
8720145,30.5017,-81.5417,2,S2,0.086,117.9,30.0000000
8720145,30.5017,-81.5417,3,N2,0.121,66.7,28.4397295
8720145,30.5017,-81.5417,4,K1,0.092,241.3,15.0410686
8720145,30.5017,-81.5417,5,M4,0.048,5.7,57.9682084
8720145,30.5017,-81.5417,6,O1,0.072,245.9,13.9430356
8720145,30.5017,-81.5417,7,M6,0.024,255.1,86.9523127
8720145,30.5017,-81.5417,8,MK3,0.021,115.2,44.0251729
8720145,30.5017,-81.5417,9,S4,0.005,75.2,60.0000000
8720145,30.5017,-81.5417,10,MN4,0.024,353.9,57.4238337
8720145,30.5017,-81.5417,11,NU2,0.043,53.6,28.5125831
8720145,30.5017,-81.5417,12,S6,0.001,142.5,90.0000000
8720145,30.5017,-81.5417,13,MU2,0.035,147.8,27.9682084
8720145,30.5017,-81.5417,14,2N2,0.019,18.8,27.8953548
8720145,30.5017,-81.5417,15,OO1,0.003,272.6,16.1391017
8720145,30.5017,-81.5417,16,LAM2,0.013,65.7,29.4556253
8720145,30.5017,-81.5417,17,S1,0.010,221.8,15.0000000
8720145,30.5017,-81.5417,18,M1,0.009,340.8,14.4966939
8720145,30.5017,-81.5417,19,J1,0.004,309.4,15.5854433
8720145,30.5017,-81.5417,20,MM,0.000,0.0,0.5443747
8720145,30.5017,-81.5417,21,SSA,0.000,0.0,0.0821373
8720145,30.5017,-81.5417,22,SA,0.000,0.0,0.0410686
8720145,30.5017,-81.5417,23,MSF,0.000,0.0,1.0158958
8720145,30.5017,-81.5417,24,MF,0.000,0.0,1.0980331
8720145,30.5017,-81.5417,25,RHO,0.006,240.2,13.4715145
8720145,30.5017,-81.5417,26,Q1,0.017,247.8,13.3986609
8720145,30.5017,-81.5417,27,T2,0.016,95.0,29.9589333
8720145,30.5017,-81.5417,28,R2,0.010,320.8,30.0410667
8720145,30.5017,-81.5417,29,2Q1,0.002,192.5,12.8542862
8720145,30.5017,-81.5417,30,P1,0.026,238.1,14.9589314
8720145,30.5017,-81.5417,31,2SM2,0.006,56.8,31.0158958
8720145,30.5017,-81.5417,32,M3,0.007,221.6,43.4761563
8720145,30.5017,-81.5417,33,L2,0.050,70.3,29.5284789
8720145,30.5017,-81.5417,34,2MK3,0.019,111.7,42.9271398
8720145,30.5017,-81.5417,35,K2,0.018,115.7,30.0821373
8720145,30.5017,-81.5417,36,M8,0.005,150.2,115.9364166
8720145,30.5017,-81.5417,37,MS4,0.015,37.1,58.9841042
8720189,30.4367,-81.6417,1,M2,0.442,68.3,28.9841042
8720189,30.4367,-81.6417,2,S2,0.059,100.6,30.0000000
8720189,30.4367,-81.6417,3,N2,0.092,56.3,28.4397295
8720189,30.4367,-81.6417,4,K1,0.045,247.3,15.0410686
8720189,30.4367,-81.6417,5,M4,0.023,47.1,57.9682084
8720189,30.4367,-81.6417,6,O1,0.033,243.7,13.9430356
8720189,30.4367,-81.6417,7,M6,0.018,351.4,86.9523127
8720189,30.4367,-81.6417,8,MK3,0.000,0.0,44.0251729
8720189,30.4367,-81.6417,9,S4,0.003,11.0,60.0000000
8720189,30.4367,-81.6417,10,MN4,0.000,0.0,57.4238337
8720189,30.4367,-81.6417,11,NU2,0.018,58.0,28.5125831
8720189,30.4367,-81.6417,12,S6,0.001,172.2,90.0000000
8720189,30.4367,-81.6417,13,MU2,0.011,35.4,27.9682084
8720189,30.4367,-81.6417,14,2N2,0.012,44.4,27.8953548
8720189,30.4367,-81.6417,15,OO1,0.001,254.8,16.1391017
8720189,30.4367,-81.6417,16,LAM2,0.003,83.5,29.4556253
8720189,30.4367,-81.6417,17,S1,0.000,0.0,15.0000000
8720189,30.4367,-81.6417,18,M1,0.002,245.1,14.4966939
8720189,30.4367,-81.6417,19,J1,0.003,248.8,15.5854433
8720189,30.4367,-81.6417,20,MM,0.025,227.6,0.5443747
8720189,30.4367,-81.6417,21,SSA,0.077,54.9,0.0821373
8720189,30.4367,-81.6417,22,SA,0.115,189.9,0.0410686
8720189,30.4367,-81.6417,23,MSF,0.039,197.6,1.0158958
8720189,30.4367,-81.6417,24,MF,0.000,0.0,1.0980331
8720189,30.4367,-81.6417,25,RHO,0.001,242.5,13.4715145
8720189,30.4367,-81.6417,26,Q1,0.006,242.4,13.3986609
8720189,30.4367,-81.6417,27,T2,0.003,99.2,29.9589333
8720189,30.4367,-81.6417,28,R2,0.000,0.0,30.0410667
8720189,30.4367,-81.6417,29,2Q1,0.001,240.8,12.8542862
8720189,30.4367,-81.6417,30,P1,0.015,246.9,14.9589314
8720189,30.4367,-81.6417,31,2SM2,0.000,0.0,31.0158958
8720189,30.4367,-81.6417,32,M3,0.000,0.0,43.4761563
8720189,30.4367,-81.6417,33,L2,0.012,80.7,29.5284789
8720189,30.4367,-81.6417,34,2MK3,0.000,0.0,42.9271398
8720189,30.4367,-81.6417,35,K2,0.016,103.2,30.0821373
8720189,30.4367,-81.6417,36,M8,0.002,23.9,115.9364166
8720189,30.4367,-81.6417,37,MS4,0.000,0.0,58.9841042
8720196,30.4167,-81.4533,1,M2,0.641,46.3,28.9841042
8720196,30.4167,-81.4533,2,S2,0.095,75.7,30.0000000
8720196,30.4167,-81.4533,3,N2,0.131,36.4,28.4397295
8720196,30.4167,-81.4533,4,K1,0.085,228.1,15.0410686
8720196,30.4167,-81.4533,5,M4,0.024,282.3,57.9682084
8720196,30.4167,-81.4533,6,O1,0.058,220.6,13.9430356
8720196,30.4167,-81.4533,7,M6,0.010,266.5,86.9523127
8720196,30.4167,-81.4533,8,MK3,0.000,0.0,44.0251729
8720196,30.4167,-81.4533,9,S4,0.006,339.7,60.0000000
8720196,30.4167,-81.4533,10,MN4,0.000,0.0,57.4238337
8720196,30.4167,-81.4533,11,NU2,0.025,37.7,28.5125831
8720196,30.4167,-81.4533,12,S6,0.000,0.0,90.0000000
8720196,30.4167,-81.4533,13,MU2,0.015,16.9,27.9682084
8720196,30.4167,-81.4533,14,2N2,0.017,26.5,27.8953548
8720196,30.4167,-81.4533,15,OO1,0.000,0.0,16.1391017
8720196,30.4167,-81.4533,16,LAM2,0.004,59.8,29.4556253
8720196,30.4167,-81.4533,17,S1,0.000,0.0,15.0000000
8720196,30.4167,-81.4533,18,M1,0.004,224.2,14.4966939
8720196,30.4167,-81.4533,19,J1,0.005,231.4,15.5854433
8720196,30.4167,-81.4533,20,MM,0.000,0.0,0.5443747
8720196,30.4167,-81.4533,21,SSA,0.077,55.4,0.0821373
8720196,30.4167,-81.4533,22,SA,0.115,190.2,0.0410686
8720196,30.4167,-81.4533,23,MSF,0.000,0.0,1.0158958
8720196,30.4167,-81.4533,24,MF,0.000,0.0,1.0980331
8720196,30.4167,-81.4533,25,RHO,0.000,0.0,13.4715145
8720196,30.4167,-81.4533,26,Q1,0.011,217.2,13.3986609
8720196,30.4167,-81.4533,27,T2,0.005,74.4,29.9589333
8720196,30.4167,-81.4533,28,R2,0.000,0.0,30.0410667
8720196,30.4167,-81.4533,29,2Q1,0.000,0.0,12.8542862
8720196,30.4167,-81.4533,30,P1,0.028,227.5,14.9589314
8720196,30.4167,-81.4533,31,2SM2,0.000,0.0,31.0158958
8720196,30.4167,-81.4533,32,M3,0.000,0.0,43.4761563
8720196,30.4167,-81.4533,33,L2,0.018,56.1,29.5284789
8720196,30.4167,-81.4533,34,2MK3,0.000,0.0,42.9271398
8720196,30.4167,-81.4533,35,K2,0.026,78.1,30.0821373
8720196,30.4167,-81.4533,36,M8,0.004,16.4,115.9364166
8720196,30.4167,-81.4533,37,MS4,0.000,0.0,58.9841042
8720198,30.4067,-81.5100,1,M2,0.538,45.6,28.9841042
8720198,30.4067,-81.5100,2,S2,0.074,72.4,30.0000000
8720198,30.4067,-81.5100,3,N2,0.109,32.2,28.4397295
8720198,30.4067,-81.5100,4,K1,0.064,225.2,15.0410686
8720198,30.4067,-81.5100,5,M4,0.008,19.3,57.9682084
8720198,30.4067,-81.5100,6,O1,0.045,219.3,13.9430356
8720198,30.4067,-81.5100,7,M6,0.018,270.5,86.9523127
8720198,30.4067,-81.5100,8,MK3,0.000,0.0,44.0251729
8720198,30.4067,-81.5100,9,S4,0.005,347.3,60.0000000
8720198,30.4067,-81.5100,10,MN4,0.000,0.0,57.4238337
8720198,30.4067,-81.5100,11,NU2,0.021,34.0,28.5125831
8720198,30.4067,-81.5100,12,S6,0.002,68.7,90.0000000
8720198,30.4067,-81.5100,13,MU2,0.013,18.9,27.9682084
8720198,30.4067,-81.5100,14,2N2,0.015,18.7,27.8953548
8720198,30.4067,-81.5100,15,OO1,0.002,230.6,16.1391017
8720198,30.4067,-81.5100,16,LAM2,0.004,58.0,29.4556253
8720198,30.4067,-81.5100,17,S1,0.000,0.0,15.0000000
8720198,30.4067,-81.5100,18,M1,0.003,222.4,14.4966939
8720198,30.4067,-81.5100,19,J1,0.003,229.3,15.5854433
8720198,30.4067,-81.5100,20,MM,0.025,227.6,0.5443747
8720198,30.4067,-81.5100,21,SSA,0.077,54.9,0.0821373
8720198,30.4067,-81.5100,22,SA,0.115,189.9,0.0410686
8720198,30.4067,-81.5100,23,MSF,0.039,197.6,1.0158958
8720198,30.4067,-81.5100,24,MF,0.000,0.0,1.0980331
8720198,30.4067,-81.5100,25,RHO,0.002,216.5,13.4715145
8720198,30.4067,-81.5100,26,Q1,0.009,216.0,13.3986609
8720198,30.4067,-81.5100,27,T2,0.004,71.2,29.9589333
8720198,30.4067,-81.5100,28,R2,0.001,73.4,30.0410667
8720198,30.4067,-81.5100,29,2Q1,0.001,214.1,12.8542862
8720198,30.4067,-81.5100,30,P1,0.021,224.8,14.9589314
8720198,30.4067,-81.5100,31,2SM2,0.000,0.0,31.0158958
8720198,30.4067,-81.5100,32,M3,0.000,0.0,43.4761563
8720198,30.4067,-81.5100,33,L2,0.015,59.1,29.5284789
8720198,30.4067,-81.5100,34,2MK3,0.000,0.0,42.9271398
8720198,30.4067,-81.5100,35,K2,0.020,74.6,30.0821373
8720198,30.4067,-81.5100,36,M8,0.003,301.9,115.9364166
8720198,30.4067,-81.5100,37,MS4,0.000,0.0,58.9841042
8720211,30.4000,-81.4133,1,M2,0.705,20.9,28.9841042
8720211,30.4000,-81.4133,2,S2,0.113,43.6,30.0000000
8720211,30.4000,-81.4133,3,N2,0.160,5.6,28.4397295
8720211,30.4000,-81.4133,4,K1,0.087,199.7,15.0410686
8720211,30.4000,-81.4133,5,M4,0.028,152.3,57.9682084
8720211,30.4000,-81.4133,6,O1,0.063,205.6,13.9430356
8720211,30.4000,-81.4133,7,M6,0.007,179.2,86.9523127
8720211,30.4000,-81.4133,8,MK3,0.006,30.2,44.0251729
8720211,30.4000,-81.4133,9,S4,0.006,292.6,60.0000000
8720211,30.4000,-81.4133,10,MN4,0.009,163.2,57.4238337
8720211,30.4000,-81.4133,11,NU2,0.034,355.7,28.5125831
8720211,30.4000,-81.4133,12,S6,0.000,0.0,90.0000000
8720211,30.4000,-81.4133,13,MU2,0.019,17.0,27.9682084
8720211,30.4000,-81.4133,14,2N2,0.020,345.5,27.8953548
8720211,30.4000,-81.4133,15,OO1,0.003,193.7,16.1391017
8720211,30.4000,-81.4133,16,LAM2,0.008,29.7,29.4556253
8720211,30.4000,-81.4133,17,S1,0.009,156.8,15.0000000
8720211,30.4000,-81.4133,18,M1,0.005,230.1,14.4966939
8720211,30.4000,-81.4133,19,J1,0.004,219.2,15.5854433
8720211,30.4000,-81.4133,20,MM,0.025,230.4,0.5443747
8720211,30.4000,-81.4133,21,SSA,0.077,55.4,0.0821373
8720211,30.4000,-81.4133,22,SA,0.115,190.2,0.0410686
8720211,30.4000,-81.4133,23,MSF,0.039,202.7,1.0158958
8720211,30.4000,-81.4133,24,MF,0.000,0.0,1.0980331
8720211,30.4000,-81.4133,25,RHO,0.002,208.1,13.4715145
8720211,30.4000,-81.4133,26,Q1,0.013,199.7,13.3986609
8720211,30.4000,-81.4133,27,T2,0.012,35.4,29.9589333
8720211,30.4000,-81.4133,28,R2,0.001,44.5,30.0410667
8720211,30.4000,-81.4133,29,2Q1,0.002,211.4,12.8542862
8720211,30.4000,-81.4133,30,P1,0.030,197.3,14.9589314
8720211,30.4000,-81.4133,31,2SM2,0.006,84.7,31.0158958
8720211,30.4000,-81.4133,32,M3,0.008,174.2,43.4761563
8720211,30.4000,-81.4133,33,L2,0.023,11.2,29.5284789
8720211,30.4000,-81.4133,34,2MK3,0.007,37.8,42.9271398
8720211,30.4000,-81.4133,35,K2,0.030,41.3,30.0821373
8720211,30.4000,-81.4133,36,M8,0.000,0.0,115.9364166
8720211,30.4000,-81.4133,37,MS4,0.012,162.2,58.9841042
8720213,30.4200,-81.7283,1,M2,0.400,80.1,28.9841042
8720213,30.4200,-81.7283,2,S2,0.053,115.5,30.0000000
8720213,30.4200,-81.7283,3,N2,0.076,72.5,28.4397295
8720213,30.4200,-81.7283,4,K1,0.048,255.8,15.0410686
8720213,30.4200,-81.7283,5,M4,0.005,90.4,57.9682084
8720213,30.4200,-81.7283,6,O1,0.027,245.5,13.9430356
8720213,30.4200,-81.7283,7,M6,0.023,50.8,86.9523127
8720213,30.4200,-81.7283,8,MK3,0.000,0.0,44.0251729
